#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:37:42      0  11706     21    100      4      0      0 
 20230921   03:37:47      0  11708     21    100      5      0      0 
 20230921   03:37:52      0  11702     21    100      4      0      0 
 20230921   03:37:57      0  11722     21    100      6      0      0 
 20230921   03:38:02      0  11658     21    100      6      0      0 
 20230921   03:38:07      0  11658     21    100      5      0      0 
 20230921   03:38:12      0  11702     21    100      6      0      0 
 20230921   03:38:17      0  11728     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:38:22      0  11724     21    100      5      0      0 
 20230921   03:38:27      0  11738     21     87      5      0      0 
 20230921   03:38:32      0  11746     21    100      3      0      0 
 20230921   03:38:37      0  11770     21    100      4      0      0 
 20230921   03:38:42      0  11770     21    100      5      0      0 
 20230921   03:38:47      0  11498     21     99      5      0      0 
 20230921   03:38:52      0  11788     21    100      5      0      0 
 20230921   03:38:57      0  11776     21    100      4      0      0 
 20230921   03:39:02      0  11780     21    100      6      0      0 
 20230921   03:39:07      0  11794     21    100      4      0      0 
 20230921   03:39:12      0  11802     21    100      4      0      0 
 20230921   03:39:17      0  11814     21    100      4      0      0 
 20230921   03:39:22      0  11822     21    100      4      0      0 
 20230921   03:39:27      0  11818     21    100      5      0      0 
 20230921   03:39:32      0  11808     21    100      6      0      0 
 20230921   03:39:37      0  11802     21    100      5      0      0 
 20230921   03:39:42      0  11528     21    100      6      0      0 
 20230921   03:39:47      0  11822     21    100      5      0      0 
 20230921   03:39:52      0  11818     21    100      3      0      0 
 20230921   03:39:57      0  11826     21    100      4      0      0 
 20230921   03:40:02      0  11854     21    100      4      0      0 
 20230921   03:40:07      0  11840     21    100      4      0      0 
 20230921   03:40:12      0  11902     21    100      4      0      0 
 20230921   03:40:17      0  11898     21     76      4      0      0 
 20230921   03:40:22      0  11898     21    100      4      0      0 
 20230921   03:40:27      0  11884     21     96      5      0      0 
 20230921   03:40:32      0  11884     21     91      5      0      0 
 20230921   03:40:37      0  11898     21    100      4      0      0 
 20230921   03:40:42      0  11884     21    100      4      0      0 
 20230921   03:40:47      0  11892     21     99      6      0      0 
 20230921   03:40:52      0  11894     21     97      4      0      0 
 20230921   03:40:57      0  11904     21    100      6      0      0 
 20230921   03:41:02      0  11920     21    100      4      0      0 
 20230921   03:41:07      0  11920     21    100      6      0      0 
 20230921   03:41:12      0  11930     21    100      6      0      0 
 20230921   03:41:17      0  11926     21     75      4      0      0 
 20230921   03:41:22      0  11930     21    100      6      0      0 
 20230921   03:41:27      0  11924     21    100      6      0      0 
 20230921   03:41:32      0  11930     21    100      4      0      0 
 20230921   03:41:37      0  11926     21    100      5      0      0 
 20230921   03:41:42      0  11544     21    100      5      0      0 
 20230921   03:41:47      0  11934     21    100      4      0      0 
 20230921   03:41:52      0  11790     21    100      5      0      0 
 20230921   03:41:57      0  11968     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:42:02      0  11962     21    100      4      0      0 
 20230921   03:42:07      0  11948     21    100      4      0      0 
 20230921   03:42:12      0  11952     21    100      5      0      0 
 20230921   03:42:17      0  11966     21    100      5      0      0 
 20230921   03:42:22      0  11680     21    100      4      0      0 
 20230921   03:42:27      0  11972     21    100      4      0      0 
 20230921   03:42:32      0  11966     21    100      5      0      0 
 20230921   03:42:37      0  11964     21    100      4      0      0 
 20230921   03:42:42      0  11820     21    100      5      0      0 
 20230921   03:42:47      0  11672     21    100      4      0      0 
 20230921   03:42:52      0  12018     21     93      6      0      0 
 20230921   03:42:58      0  12054     21    100      6      0      0 
 20230921   03:43:03      0  12094     21    100      6      0      0 
 20230921   03:43:08      0  11800     21    100      4      0      0 
 20230921   03:43:13      0  12026     21     99      6      0      0 
 20230921   03:43:18      0  11914     21     94      4      0      0 
 20230921   03:43:23      0  11916     21     59      3      0      0 
 20230921   03:43:28      0  11860     21     73      4      0      0 
 20230921   03:43:33      0  11800     21     67      4      0      0 
 20230921   03:43:38      0  11848     21     77      4      0      0 
 20230921   03:43:43      0  11738     21     67      2      0      0 
 20230921   03:43:48      0  11776     21     71      3      0      0 
 20230921   03:43:53      0  11656     21     71      2      0      0 
 20230921   03:43:58      0  11714     21     80      2      0      0 
 20230921   03:44:03      0  11792     21     51      2      0      0 
 20230921   03:44:08      0  11810     21     61      2      0      0 
 20230921   03:44:13      0  11944     21     70      3      0      0 
 20230921   03:44:18      0  13386     21     62      4      0      0 
 20230921   03:44:23      0  16670     21     68     10      0      0 
 20230921   03:44:28      0  15546     21     71      2      0      0 
 20230921   03:44:33      0  15190     21     70      6      0      0 
 20230921   03:44:38      0  15404     21     86      2      0      0 
 20230921   03:44:43      0  16752     21     45     10      0      0 
 20230921   03:44:48      0  18874     21     76      9      0      0 
 20230921   03:44:53      0  18910     21     76      3      0      0 
 20230921   03:44:58      0  18780     21     91     13      0      0 
 20230921   03:45:03      0  18684     21     62     10      0      0 
 20230921   03:45:08      0  18530     21     93      9      0      0 
 20230921   03:45:13      0  17976     21     58      5      0      0 
 20230921   03:45:18      0  18362     21     70      9      0      0 
 20230921   03:45:23      0  17938     21     50      3      0      0 
 20230921   03:45:28      0  18500     21     64      2      0      0 
 20230921   03:45:33      0  17810     21     82      3      0      0 
 20230921   03:45:38      0  17898     21     75     10      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   03:45:43      0  18056     21     60      7      0      0 
 20230921   03:45:48      0  19120     21     61      6      0      0 
 20230921   03:45:53      0  18614     21     71      9      0      0 
 20230921   03:45:58      0  17850     21     65      6      0      0 
 20230921   03:46:03      0  18392     21     88     11      0      0 
 20230921   03:46:08      0  18470     21     74     11      0      0 
 20230921   03:46:13      0  18248     21     72     11      0      0 
 20230921   03:46:18      0  18068     21     89      8      0      0 
 20230921   03:46:23      0  17630     21     63      3      0      0 
 20230921   03:46:28      0  18230     21     95      7      0      0 
 20230921   03:46:33      0  18622     21     91     11      0      0 
 20230921   03:46:38      0  18096     21     75      9      0      0 
 20230921   03:46:43      0  18408     21     61      5      0      0 
 20230921   03:46:48      0  18702     21     91      9      0      0 
 20230921   03:46:53      0  18228     21     43      6      0      0 
 20230921   03:46:58      0  18204     21     75      5      0      0 
 20230921   03:47:03      0  18042     21     69      5      0      0 
 20230921   03:47:08      0  18554     21     62      9      0      0 
 20230921   03:47:13      0  18214     21     94      9      0      0 
 20230921   03:47:18      0  17960     21     89      3      0      0 
 20230921   03:47:23      0  17908     21     48      3      0      0 
 20230921   03:47:28      0  18212     21     92      5      0      0 
 20230921   03:47:33      0  18318     21     91      8      0      0 
 20230921   03:47:38      0  18242     21     71      4      0      0 
 20230921   03:47:43      0  18188     21     67      7      0      0 
